region,ds,y,calendar_ds
pa_trento,2012-06-10,2.28,2012-12-09
pa_trento,2012-06-17,1.88,2012-12-16
pa_trento,2012-06-24,2.98,2012-12-23
pa_trento,2012-07-01,2.21,2012-12-30
pa_trento,2012-07-08,3.01,2013-01-06
pa_trento,2012-07-15,4.89,2013-01-13
pa_trento,2012-07-22,7.94,2013-01-20
pa_trento,2012-07-29,8.87,2013-01-27
pa_trento,2012-08-05,15.35,2013-02-03
pa_trento,2012-08-12,14.77,2013-02-10
pa_trento,2012-08-19,14.5,2013-02-17
pa_trento,2012-08-26,9.31,2013-02-24
pa_trento,2012-09-02,9.01,2013-03-03
pa_trento,2012-09-09,6.32,2013-03-10
pa_trento,2012-09-16,4.54,2013-03-17
pa_trento,2012-09-23,3.7,2013-03-24
pa_trento,2012-09-30,2.86,2013-03-31
pa_trento,2012-10-07,1.02,2013-04-07
pa_trento,2012-10-14,0.85,2013-04-14
pa_trento,2012-10-21,1.19,2013-04-21
pa_trento,2012-10-28,0.38,2013-04-28
pa_trento,2012-11-04,0.81,2013-10-27
pa_trento,2012-11-11,0.48,2013-11-03
pa_trento,2012-11-18,0.79,2013-11-10
pa_trento,2012-11-25,1.54,2013-11-17
pa_trento,2012-12-02,1.92,2013-11-24
pa_trento,2012-12-09,2.3,2013-12-01
pa_trento,2012-12-16,1.69,2013-12-08
pa_trento,2012-12-23,3.03,2013-12-15
pa_trento,2012-12-30,2.36,2013-12-29
pa_trento,2013-01-06,2.65,2014-01-05
pa_trento,2013-01-13,4.09,2014-01-12
pa_trento,2013-01-20,5.17,2014-01-26
pa_trento,2013-01-27,7.17,2014-02-02
pa_trento,2013-02-03,6.83,2014-02-09
pa_trento,2013-02-10,8.96,2014-02-16
pa_trento,2013-02-17,5.76,2014-02-23
pa_trento,2013-02-24,5.21,2014-03-02
pa_trento,2013-03-03,5.29,2014-03-09
pa_trento,2013-03-10,2.43,2014-03-16
pa_trento,2013-03-17,2.95,2014-03-23
pa_trento,2013-03-24,1.54,2014-03-30
pa_trento,2013-03-31,1.66,2014-04-06
pa_trento,2013-04-07,0.85,2014-04-13
pa_trento,2013-04-14,0.25,2014-04-20
pa_trento,2013-04-21,0.64,2014-04-27
pa_trento,2013-04-28,2.06,2014-11-09
pa_trento,2013-05-05,2.92,2014-11-16
pa_trento,2013-05-12,2.27,2014-11-23
pa_trento,2013-05-19,3.6,2014-11-30
pa_trento,2013-05-26,4.44,2014-12-07
pa_trento,2013-06-02,3.8,2014-12-14
pa_trento,2013-06-09,3.35,2014-12-21
pa_trento,2013-06-16,5.26,2014-12-28
pa_trento,2013-06-23,5.92,2015-01-04
pa_trento,2013-06-30,6.48,2015-01-11
pa_trento,2013-07-07,12.84,2015-01-18
pa_trento,2013-07-14,16.56,2015-01-25
pa_trento,2013-07-21,15.65,2015-02-01
pa_trento,2013-07-28,12.44,2015-02-08
pa_trento,2013-08-04,13.28,2015-02-15
pa_trento,2013-08-11,8.08,2015-02-22
pa_trento,2013-08-18,6.47,2015-03-01
pa_trento,2013-08-25,5.69,2015-03-08
pa_trento,2013-09-01,4.57,2015-03-15
pa_trento,2013-09-08,3.43,2015-03-22
pa_trento,2013-09-15,3.1,2015-03-29
pa_trento,2013-09-22,1.17,2015-04-05
pa_trento,2013-09-29,1.22,2015-04-12
pa_trento,2013-10-06,1.12,2015-04-19
pa_trento,2013-10-13,0.98,2015-04-26
pa_trento,2013-10-20,1.52,2015-11-01
pa_trento,2013-10-27,2.44,2015-11-08
pa_trento,2013-11-03,1.39,2015-11-15
pa_trento,2013-11-10,2.26,2015-11-22
pa_trento,2013-11-17,2.32,2015-11-29
pa_trento,2013-11-24,2.62,2015-12-06
pa_trento,2013-12-01,2.56,2015-12-13
pa_trento,2013-12-08,2.7,2015-12-20
pa_trento,2013-12-15,3.04,2015-12-27
pa_trento,2013-12-22,3.23,2016-01-03
pa_trento,2013-12-29,2.29,2016-01-10
pa_trento,2014-01-05,4.39,2016-01-17
pa_trento,2014-01-12,6.95,2016-01-24
pa_trento,2014-01-19,7.88,2016-01-31
pa_trento,2014-01-26,12.75,2016-02-07
pa_trento,2014-02-02,10.99,2016-02-14
pa_trento,2014-02-09,11.78,2016-02-21
pa_trento,2014-02-16,11.31,2016-02-28
pa_trento,2014-02-23,10.91,2016-03-06
pa_trento,2014-03-02,9.29,2016-03-13
pa_trento,2014-03-09,9.62,2016-03-20
pa_trento,2014-03-16,7.26,2016-03-27
pa_trento,2014-03-23,5.62,2016-04-03
pa_trento,2014-03-30,4.31,2016-04-10
pa_trento,2014-04-06,2.3,2016-04-17
pa_trento,2014-04-13,2.32,2016-04-24
pa_trento,2014-04-20,2.43,2016-11-06
pa_trento,2014-04-27,2.63,2016-11-13
pa_trento,2014-05-04,2.89,2016-11-20
pa_trento,2014-05-11,3.69,2016-11-27
pa_trento,2014-05-18,3.99,2016-12-04
pa_trento,2014-05-25,5.46,2016-12-11
pa_trento,2014-06-01,7.36,2016-12-18
pa_trento,2014-06-08,11.18,2016-12-25
pa_trento,2014-06-15,12.61,2017-01-01
pa_trento,2014-06-22,8.57,2017-01-08
pa_trento,2014-06-29,12.54,2017-01-15
pa_trento,2014-07-06,12.36,2017-01-22
pa_trento,2014-07-13,14.22,2017-01-29
pa_trento,2014-07-20,11.77,2017-02-05
pa_trento,2014-07-27,13.27,2017-02-12
pa_trento,2014-08-03,7.12,2017-02-19
pa_trento,2014-08-10,6.14,2017-02-26
pa_trento,2014-08-17,4.46,2017-03-05
pa_trento,2014-08-24,4.63,2017-03-12
pa_trento,2014-08-31,4.78,2017-03-19
pa_trento,2014-09-07,2.13,2017-03-26
pa_trento,2014-09-14,3.88,2017-04-02
pa_trento,2014-09-21,2.93,2017-04-09
pa_trento,2014-09-28,1.7,2017-04-16
pa_trento,2014-10-05,1.2,2017-04-23
pa_trento,2014-10-12,0.57,2017-04-30
pa_trento,2014-10-19,2.01,2017-11-05
pa_trento,2014-10-26,2.3,2017-11-12
pa_trento,2014-11-02,2.43,2017-11-19
pa_trento,2014-11-09,2.49,2017-11-26
pa_trento,2014-11-16,3.43,2017-12-03
pa_trento,2014-11-23,5.43,2017-12-10
pa_trento,2014-11-30,11.25,2017-12-17
pa_trento,2014-12-07,24.43,2017-12-24
pa_trento,2014-12-14,22.02,2017-12-31
pa_trento,2014-12-21,19.72,2018-01-07
pa_trento,2014-12-28,12.87,2018-01-14
pa_trento,2015-01-04,11.72,2018-01-21
pa_trento,2015-01-11,12.01,2018-01-28
pa_trento,2015-01-18,8.82,2018-02-04
pa_trento,2015-01-25,6.35,2018-02-11
pa_trento,2015-02-01,5.24,2018-02-18
pa_trento,2015-02-08,5.14,2018-02-25
pa_trento,2015-02-15,4.54,2018-03-04
pa_trento,2015-02-22,4.84,2018-03-11
pa_trento,2015-03-01,4.18,2018-03-18
pa_trento,2015-03-08,1.71,2018-03-25
pa_trento,2015-03-15,1.8,2018-04-01
pa_trento,2015-03-22,1.32,2018-04-08
pa_trento,2015-03-29,1.22,2018-04-15
pa_trento,2015-04-05,0.95,2018-04-22
pa_trento,2015-04-12,0.78,2018-04-29
pa_trento,2015-04-19,1.93,2018-10-28
pa_trento,2015-04-26,1.09,2018-11-04
pa_trento,2015-05-03,1.76,2018-11-11
pa_trento,2015-05-10,2.37,2018-11-18
pa_trento,2015-05-17,4.97,2018-11-25
pa_trento,2015-05-24,5.08,2018-12-02
pa_trento,2015-05-31,5.18,2018-12-09
pa_trento,2015-06-07,5.8,2018-12-16
pa_trento,2015-06-14,7.42,2018-12-23
pa_trento,2015-06-21,5.23,2018-12-30
pa_trento,2015-06-28,5.06,2019-01-06
pa_trento,2015-07-05,8.18,2019-01-13
pa_trento,2015-07-12,13.82,2019-01-20
pa_trento,2015-07-19,16.59,2019-01-27
pa_trento,2015-07-26,17.85,2019-02-03
pa_trento,2015-08-02,13.26,2019-02-10
pa_trento,2015-08-09,15.23,2019-02-17
pa_trento,2015-08-16,10.95,2019-02-24
pa_trento,2015-08-23,9.48,2019-03-03
pa_trento,2015-08-30,6.25,2019-03-10
pa_trento,2015-09-06,4.25,2019-03-17
pa_trento,2015-09-13,2.9,2019-03-24
pa_trento,2015-09-20,6.09,2019-03-31
pa_trento,2015-09-27,2.1,2019-04-07
pa_trento,2015-10-04,3.97,2019-04-14
pa_trento,2015-10-11,1.36,2019-04-21
pa_trento,2015-10-18,0.0,2019-04-28
pa_trento,2015-10-25,2.43,2019-11-03
pa_trento,2015-11-01,0.86,2019-11-10
pa_trento,2015-11-08,2.68,2019-11-17
pa_trento,2015-11-15,2.96,2019-11-24
pa_trento,2015-11-22,3.01,2019-12-01
pa_trento,2015-11-29,4.65,2019-12-08
pa_trento,2015-12-06,4.89,2019-12-15
pa_trento,2015-12-13,3.97,2019-12-22
pa_trento,2015-12-20,5.62,2019-12-29
pa_trento,2015-12-27,3.86,2020-01-05
pa_trento,2016-01-03,3.61,2020-01-12
pa_trento,2016-01-10,4.89,2020-01-19
pa_trento,2016-01-17,7.15,2020-01-26
pa_trento,2016-01-24,12.74,2020-02-02
pa_trento,2016-01-31,9.83,2020-02-09
pa_trento,2016-02-07,10.84,2020-02-16
pa_trento,2016-02-14,12.78,2020-02-23
pa_trento,2016-02-21,9.01,2020-03-01
pa_trento,2016-02-28,4.26,2020-03-08
pa_trento,2016-03-06,0.55,2020-04-05
pa_trento,2016-03-13,0.49,2020-04-26
pa_trento,2016-03-20,1.28,2020-12-06
pa_trento,2016-03-27,1.07,2020-12-13
pa_trento,2016-04-03,0.0,2020-12-20
pa_trento,2016-04-10,0.0,2020-12-27
pa_trento,2016-04-17,0.0,2021-01-03
pa_trento,2016-04-24,0.0,2021-01-10
pa_trento,2016-05-01,0.41,2021-01-17
pa_trento,2016-05-08,1.22,2021-01-24
pa_trento,2016-05-15,1.98,2021-01-31
pa_trento,2016-05-22,2.01,2021-02-07
pa_trento,2016-05-29,0.89,2021-02-14
pa_trento,2016-06-05,1.53,2021-02-21
pa_trento,2016-06-12,0.94,2021-02-28
pa_trento,2016-06-19,1.74,2021-03-07
pa_trento,2016-06-26,1.99,2021-03-14
pa_trento,2016-07-03,2.06,2021-03-21
pa_trento,2016-07-10,1.66,2021-03-28
pa_trento,2016-07-17,1.63,2021-04-04
pa_trento,2016-07-24,0.79,2021-04-11
pa_trento,2016-07-31,0.66,2021-04-18
pa_trento,2016-08-07,1.59,2021-04-25
pa_trento,2016-08-14,0.0,2021-11-07
pa_trento,2016-08-21,2.26,2021-11-14
pa_trento,2016-08-28,3.02,2021-11-21
pa_trento,2016-09-04,2.19,2021-11-28
pa_trento,2016-09-11,3.45,2021-12-05
pa_trento,2016-09-18,1.65,2021-12-12
pa_trento,2016-09-25,1.53,2021-12-19
pa_trento,2016-10-02,1.74,2021-12-26
pa_trento,2016-10-09,3.73,2022-01-02
pa_trento,2016-10-16,1.54,2022-01-09
pa_trento,2016-10-23,2.8,2022-01-16
pa_trento,2016-10-30,2.36,2022-01-23
pa_trento,2016-11-06,1.82,2022-01-30
pa_trento,2016-11-13,2.13,2022-02-06
pa_trento,2016-11-20,1.45,2022-02-13
pa_trento,2016-11-27,1.25,2022-02-20
pa_trento,2016-12-04,1.49,2022-02-27
pa_trento,2016-12-11,2.28,2022-03-06
pa_trento,2016-12-18,2.05,2022-03-13
pa_trento,2016-12-25,2.36,2022-03-20
pa_trento,2017-01-01,3.18,2022-03-27
pa_trento,2017-01-08,2.6,2022-04-03
pa_trento,2017-01-15,5.67,2022-04-10
pa_trento,2017-01-22,2.39,2022-04-17
pa_trento,2017-01-29,1.27,2022-04-24
pa_trento,2017-02-05,1.57,2022-05-01
pa_trento,2017-02-12,1.28,2022-10-30
pa_trento,2017-02-19,2.92,2022-11-06
pa_trento,2017-02-26,4.76,2022-11-13
pa_trento,2017-03-05,5.98,2022-11-20
pa_trento,2017-03-12,9.81,2022-11-27
pa_trento,2017-03-19,13.15,2022-12-04
pa_trento,2017-03-26,13.42,2022-12-11
pa_trento,2017-04-02,13.41,2022-12-18
pa_trento,2017-04-09,8.91,2022-12-25
pa_trento,2017-04-16,11.22,2023-01-01
pa_trento,2017-04-23,6.92,2023-01-08
pa_trento,2017-04-30,5.47,2023-01-15
pa_trento,2017-05-07,5.11,2023-01-22
pa_trento,2017-05-14,4.44,2023-01-29
pa_trento,2017-05-21,5.24,2023-02-05
pa_trento,2017-05-28,4.57,2023-02-12
pa_trento,2017-06-04,7.92,2023-02-19
pa_trento,2017-06-11,7.54,2023-02-26
pa_trento,2017-06-18,4.89,2023-03-05
pa_trento,2017-06-25,5.66,2023-03-12
pa_trento,2017-07-02,2.8,2023-03-19
pa_trento,2017-07-09,2.37,2023-03-26
pa_trento,2017-07-16,3.16,2023-04-02
pa_trento,2017-07-23,1.99,2023-04-09
pa_trento,2017-07-30,1.1,2023-04-16
pa_trento,2017-08-06,1.3,2023-04-23
pa_trento,2017-08-13,1.56,2023-04-30
pa_trento,2017-08-20,4.6,2023-11-12
pa_trento,2017-08-27,6.48,2023-11-19
pa_trento,2017-09-03,6.56,2023-11-26
pa_trento,2017-09-10,4.89,2023-12-03
pa_trento,2017-09-17,6.65,2023-12-10
pa_trento,2017-09-24,11.31,2023-12-17
pa_trento,2017-10-01,14.38,2023-12-24
pa_trento,2017-10-08,16.65,2023-12-31
pa_trento,2017-10-15,12.19,2024-01-07
pa_trento,2017-10-22,9.92,2024-01-14
pa_trento,2017-10-29,11.48,2024-01-21
pa_trento,2017-11-05,6.26,2024-01-28
pa_trento,2017-11-12,7.05,2024-02-04
pa_trento,2017-11-19,5.81,2024-02-11
pa_trento,2017-11-26,4.7,2024-02-18
pa_trento,2017-12-03,4.88,2024-02-25
pa_trento,2017-12-10,2.14,2024-03-03
pa_trento,2017-12-17,6.88,2024-03-10
pa_trento,2017-12-24,3.51,2024-03-17
pa_trento,2017-12-31,2.32,2024-03-24
pa_trento,2018-01-07,2.23,2024-03-31
pa_trento,2018-01-14,2.48,2024-04-07
pa_trento,2018-01-21,3.17,2024-04-14
pa_trento,2018-01-28,5.09,2024-04-21
pa_trento,2018-02-04,7.12,2024-04-28
pa_trento,2018-02-11,4.86720346112246,2024-10-20
pa_trento,2018-02-18,5.27601910474286,2024-10-27
pa_trento,2018-02-25,3.88759302454737,2024-11-03
pa_trento,2018-03-04,4.27635232700211,2024-11-10
pa_trento,2018-03-11,5.1094079751194,2024-11-17
pa_trento,2018-03-18,4.13047439713297,2024-11-24
pa_trento,2018-03-25,3.8267630444026,2024-12-01
pa_trento,2018-04-01,2.94967493378281,2024-12-08
pa_trento,2018-04-08,4.15813318438528,2024-12-15
pa_trento,2018-04-15,3.69295700342917,2024-12-22
pa_trento,2018-04-22,3.28926953391671,2024-12-29
pa_trento,2018-04-29,5.51876379690949,2025-01-05
pa_trento,2018-05-06,7.77219891326776,2025-01-12
pa_trento,2018-05-13,9.18513001923912,2025-01-19
pa_trento,2018-05-20,8.37832805808974,2025-01-26
pa_trento,2018-05-27,10.2951269732327,2025-02-02
pa_trento,2018-06-03,8.04537061461356,2025-02-09
pa_trento,2018-06-10,8.93688326196239,2025-02-16
pa_trento,2018-06-17,8.37336993822924,2025-02-23
pa_trento,2018-06-24,6.24036414360179,2025-03-02
pa_trento,2018-07-01,5.28595550987446,2025-03-09
pa_trento,2018-07-08,4.23236514522822,2025-03-16
pa_trento,2018-07-15,3.48547717842324,2025-03-23
pa_trento,2018-07-22,2.57261410788382,2025-03-30
pa_trento,2018-07-29,3.98340248962656,2025-04-06
pa_trento,2018-08-05,5.99419312540976,2025-04-13
pa_trento,2018-08-12,3.7463707033811,2025-04-20
pa_trento,2018-08-19,0.962927298988926,2025-04-27
piemonte,2012-01-08,5.61,2012-01-08
piemonte,2012-01-15,6.75,2012-01-15
piemonte,2012-01-22,7.75,2012-01-22
piemonte,2012-01-29,10.11,2012-01-29
piemonte,2012-02-05,10.01,2012-02-05
piemonte,2012-02-12,9.53,2012-02-12
piemonte,2012-02-19,8.53,2012-02-19
piemonte,2012-02-26,7.36,2012-02-26
piemonte,2012-03-04,5.95,2012-03-04
piemonte,2012-03-11,4.86,2012-03-11
piemonte,2012-03-18,5.35,2012-03-18
piemonte,2012-03-25,3.35,2012-03-25
piemonte,2012-04-01,2.18,2012-04-01
piemonte,2012-04-08,2.76,2012-04-08
piemonte,2012-04-15,2.55,2012-04-15
piemonte,2012-04-22,2.77,2012-04-22
piemonte,2012-04-29,0.75,2012-04-29
piemonte,2012-05-06,2.02,2012-11-04
piemonte,2012-05-13,1.66,2012-11-11
piemonte,2012-05-20,2.21,2012-11-18
piemonte,2012-05-27,2.55,2012-11-25
piemonte,2012-06-03,2.32,2012-12-02
piemonte,2012-06-10,1.92,2012-12-09
piemonte,2012-06-17,4.12,2012-12-16
piemonte,2012-06-24,4.93,2012-12-23
piemonte,2012-07-01,8.22,2012-12-30
piemonte,2012-07-08,9.28,2013-01-06
piemonte,2012-07-15,10.43,2013-01-13
piemonte,2012-07-22,12.73,2013-01-20
piemonte,2012-07-29,14.49,2013-01-27
piemonte,2012-08-05,11.41,2013-02-03
piemonte,2012-08-12,10.51,2013-02-10
piemonte,2012-08-19,7.3,2013-02-17
piemonte,2012-08-26,8.15,2013-02-24
piemonte,2012-09-02,7.13,2013-03-03
piemonte,2012-09-09,4.14,2013-03-10
piemonte,2012-09-16,3.71,2013-03-17
piemonte,2012-09-23,3.25,2013-03-24
piemonte,2012-09-30,1.98,2013-03-31
piemonte,2012-10-07,2.82,2013-04-07
piemonte,2012-10-14,3.06,2013-04-14
piemonte,2012-10-21,1.71,2013-04-21
piemonte,2012-10-28,0.71,2013-04-28
piemonte,2012-11-04,0.0,2013-10-27
piemonte,2012-11-11,1.45,2013-11-03
piemonte,2012-11-18,1.04,2013-11-10
piemonte,2012-11-25,1.18,2013-11-17
piemonte,2012-12-02,2.76,2013-11-24
piemonte,2012-12-09,3.01,2013-12-01
piemonte,2012-12-16,2.5,2013-12-08
piemonte,2012-12-23,2.14,2013-12-15
piemonte,2012-12-30,1.26,2013-12-29
piemonte,2013-01-06,1.72,2014-01-05
piemonte,2013-01-13,4.06,2014-01-12
piemonte,2013-01-20,6.13,2014-01-26
piemonte,2013-01-27,8.54,2014-02-02
piemonte,2013-02-03,7.82,2014-02-09
piemonte,2013-02-10,6.91,2014-02-16
piemonte,2013-02-17,6.71,2014-02-23
piemonte,2013-02-24,6.66,2014-03-02
piemonte,2013-03-03,3.5,2014-03-09
piemonte,2013-03-10,3.27,2014-03-16
piemonte,2013-03-17,3.15,2014-03-23
piemonte,2013-03-24,5.6,2014-03-30
piemonte,2013-03-31,1.27,2014-04-06
piemonte,2013-04-07,2.68,2014-04-13
piemonte,2013-04-14,1.0,2014-04-20
piemonte,2013-04-21,0.5,2014-04-27
piemonte,2013-04-28,1.86,2014-11-09
piemonte,2013-05-05,3.4,2014-11-16
piemonte,2013-05-12,2.03,2014-11-23
piemonte,2013-05-19,2.17,2014-11-30
piemonte,2013-05-26,3.26,2014-12-07
piemonte,2013-06-02,3.03,2014-12-14
piemonte,2013-06-09,3.39,2014-12-21
piemonte,2013-06-16,3.65,2014-12-28
piemonte,2013-06-23,4.98,2015-01-04
piemonte,2013-06-30,6.61,2015-01-11
piemonte,2013-07-07,8.62,2015-01-18
piemonte,2013-07-14,12.49,2015-01-25
piemonte,2013-07-21,14.85,2015-02-01
piemonte,2013-07-28,14.49,2015-02-08
piemonte,2013-08-04,11.59,2015-02-15
piemonte,2013-08-11,9.34,2015-02-22
piemonte,2013-08-18,5.95,2015-03-01
piemonte,2013-08-25,4.63,2015-03-08
piemonte,2013-09-01,4.59,2015-03-15
piemonte,2013-09-08,4.81,2015-03-22
piemonte,2013-09-15,4.1,2015-03-29
piemonte,2013-09-22,3.28,2015-04-05
piemonte,2013-09-29,2.39,2015-04-12
piemonte,2013-10-06,1.23,2015-04-19
piemonte,2013-10-13,1.91,2015-04-26
piemonte,2013-10-20,1.88,2015-11-01
piemonte,2013-10-27,0.97,2015-11-08
piemonte,2013-11-03,1.43,2015-11-15
piemonte,2013-11-10,1.89,2015-11-22
piemonte,2013-11-17,1.89,2015-11-29
piemonte,2013-11-24,1.73,2015-12-06
piemonte,2013-12-01,2.42,2015-12-13
piemonte,2013-12-08,3.73,2015-12-20
piemonte,2013-12-15,2.95,2015-12-27
piemonte,2013-12-22,4.04,2016-01-03
piemonte,2013-12-29,2.64,2016-01-10
piemonte,2014-01-05,3.88,2016-01-17
piemonte,2014-01-12,5.19,2016-01-24
piemonte,2014-01-19,7.14,2016-01-31
piemonte,2014-01-26,8.64,2016-02-07
piemonte,2014-02-02,8.64,2016-02-14
piemonte,2014-02-09,9.95,2016-02-21
piemonte,2014-02-16,9.52,2016-02-28
piemonte,2014-02-23,7.66,2016-03-06
piemonte,2014-03-02,7.07,2016-03-13
piemonte,2014-03-09,6.13,2016-03-20
piemonte,2014-03-16,4.34,2016-03-27
piemonte,2014-03-23,4.31,2016-04-03
piemonte,2014-03-30,2.22,2016-04-10
piemonte,2014-04-06,2.39,2016-04-17
piemonte,2014-04-13,1.65,2016-04-24
piemonte,2014-04-20,3.82,2016-11-06
piemonte,2014-04-27,2.17,2016-11-13
piemonte,2014-05-04,3.36,2016-11-20
piemonte,2014-05-11,3.45,2016-11-27
piemonte,2014-05-18,4.42,2016-12-04
piemonte,2014-05-25,4.81,2016-12-11
piemonte,2014-06-01,7.69,2016-12-18
piemonte,2014-06-08,10.12,2016-12-25
piemonte,2014-06-15,12.19,2017-01-01
piemonte,2014-06-22,13.05,2017-01-08
piemonte,2014-06-29,10.94,2017-01-15
piemonte,2014-07-06,10.43,2017-01-22
piemonte,2014-07-13,9.04,2017-01-29
piemonte,2014-07-20,8.03,2017-02-05
piemonte,2014-07-27,6.55,2017-02-12
piemonte,2014-08-03,3.84,2017-02-19
piemonte,2014-08-10,3.68,2017-02-26
piemonte,2014-08-17,3.4,2017-03-05
piemonte,2014-08-24,3.3,2017-03-12
piemonte,2014-08-31,2.26,2017-03-19
piemonte,2014-09-07,1.77,2017-03-26
piemonte,2014-09-14,2.28,2017-04-02
piemonte,2014-09-21,1.41,2017-04-09
piemonte,2014-09-28,1.49,2017-04-16
piemonte,2014-10-05,1.95,2017-04-23
piemonte,2014-10-12,1.52,2017-04-30
piemonte,2014-10-19,1.32,2017-11-05
piemonte,2014-10-26,1.66,2017-11-12
piemonte,2014-11-02,2.49,2017-11-19
piemonte,2014-11-09,2.35,2017-11-26
piemonte,2014-11-16,3.39,2017-12-03
piemonte,2014-11-23,4.81,2017-12-10
piemonte,2014-11-30,5.67,2017-12-17
piemonte,2014-12-07,8.35,2017-12-24
piemonte,2014-12-14,14.48,2017-12-31
piemonte,2014-12-21,18.07,2018-01-07
piemonte,2014-12-28,15.9,2018-01-14
piemonte,2015-01-04,12.22,2018-01-21
piemonte,2015-01-11,11.44,2018-01-28
piemonte,2015-01-18,9.34,2018-02-04
piemonte,2015-01-25,7.04,2018-02-11
piemonte,2015-02-01,5.63,2018-02-18
piemonte,2015-02-08,5.96,2018-02-25
piemonte,2015-02-15,4.74,2018-03-04
piemonte,2015-02-22,4.44,2018-03-11
piemonte,2015-03-01,3.66,2018-03-18
piemonte,2015-03-08,2.95,2018-03-25
piemonte,2015-03-15,2.32,2018-04-01
piemonte,2015-03-22,2.31,2018-04-08
piemonte,2015-03-29,1.64,2018-04-15
piemonte,2015-04-05,2.21,2018-04-22
piemonte,2015-04-12,1.34,2018-04-29
piemonte,2015-04-19,1.74,2018-10-28
piemonte,2015-04-26,1.94,2018-11-04
piemonte,2015-05-03,2.92,2018-11-11
piemonte,2015-05-10,3.61,2018-11-18
piemonte,2015-05-17,3.25,2018-11-25
piemonte,2015-05-24,3.92,2018-12-02
piemonte,2015-05-31,3.19,2018-12-09
piemonte,2015-06-07,4.73,2018-12-16
piemonte,2015-06-14,4.15,2018-12-23
piemonte,2015-06-21,3.97,2018-12-30
piemonte,2015-06-28,6.78,2019-01-06
piemonte,2015-07-05,6.61,2019-01-13
piemonte,2015-07-12,10.07,2019-01-20
piemonte,2015-07-19,11.25,2019-01-27
piemonte,2015-07-26,13.65,2019-02-03
piemonte,2015-08-02,14.53,2019-02-10
piemonte,2015-08-09,12.7,2019-02-17
piemonte,2015-08-16,10.62,2019-02-24
piemonte,2015-08-23,6.05,2019-03-03
piemonte,2015-08-30,4.21,2019-03-10
piemonte,2015-09-06,4.14,2019-03-17
piemonte,2015-09-13,1.89,2019-03-24
piemonte,2015-09-20,2.59,2019-03-31
piemonte,2015-09-27,3.32,2019-04-07
piemonte,2015-10-04,2.36,2019-04-14
piemonte,2015-10-11,1.69,2019-04-21
piemonte,2015-10-18,1.48,2019-04-28
piemonte,2015-10-25,2.04,2019-11-03
piemonte,2015-11-01,3.04,2019-11-10
piemonte,2015-11-08,3.48,2019-11-17
piemonte,2015-11-15,4.11,2019-11-24
piemonte,2015-11-22,3.46,2019-12-01
piemonte,2015-11-29,3.63,2019-12-08
piemonte,2015-12-06,4.72,2019-12-15
piemonte,2015-12-13,3.82,2019-12-22
piemonte,2015-12-20,3.73,2019-12-29
piemonte,2015-12-27,4.97,2020-01-05
piemonte,2016-01-03,6.53,2020-01-12
piemonte,2016-01-10,8.02,2020-01-19
piemonte,2016-01-17,9.69,2020-01-26
piemonte,2016-01-24,10.85,2020-02-02
piemonte,2016-01-31,10.87,2020-02-09
piemonte,2016-02-07,11.5,2020-02-16
piemonte,2016-02-14,10.17,2020-02-23
piemonte,2016-02-21,7.57,2020-03-01
piemonte,2016-02-28,6.61,2020-03-08
piemonte,2016-03-06,1.59,2020-04-05
piemonte,2016-03-13,0.94,2020-04-26
piemonte,2016-03-20,3.31,2020-12-06
piemonte,2016-03-27,2.03,2020-12-13
piemonte,2016-04-03,2.27,2020-12-20
piemonte,2016-04-10,2.5,2020-12-27
piemonte,2016-04-17,1.85,2021-01-03
piemonte,2016-04-24,1.9,2021-01-10
piemonte,2016-05-01,1.93,2021-01-17
piemonte,2016-05-08,1.82,2021-01-24
piemonte,2016-05-15,2.79,2021-01-31
piemonte,2016-05-22,2.2,2021-02-07
piemonte,2016-05-29,2.32,2021-02-14
piemonte,2016-06-05,2.31,2021-02-21
piemonte,2016-06-12,2.37,2021-02-28
piemonte,2016-06-19,2.87,2021-03-07
piemonte,2016-06-26,3.14,2021-03-14
piemonte,2016-07-03,2.14,2021-03-21
piemonte,2016-07-10,1.9,2021-03-28
piemonte,2016-07-17,2.14,2021-04-04
piemonte,2016-07-24,1.96,2021-04-11
piemonte,2016-07-31,1.83,2021-04-18
piemonte,2016-08-07,1.19,2021-04-25
piemonte,2016-08-14,5.48,2021-11-07
piemonte,2016-08-21,6.29,2021-11-14
piemonte,2016-08-28,5.83,2021-11-21
piemonte,2016-09-04,6.59,2021-11-28
piemonte,2016-09-11,5.96,2021-12-05
piemonte,2016-09-18,5.54,2021-12-12
piemonte,2016-09-25,6.31,2021-12-19
piemonte,2016-10-02,6.86,2021-12-26
piemonte,2016-10-09,8.77,2022-01-02
piemonte,2016-10-16,9.16,2022-01-09
piemonte,2016-10-23,10.88,2022-01-16
piemonte,2016-10-30,8.11,2022-01-23
piemonte,2016-11-06,9.15,2022-01-30
piemonte,2016-11-13,6.5,2022-02-06
piemonte,2016-11-20,5.16,2022-02-13
piemonte,2016-11-27,4.56,2022-02-20
piemonte,2016-12-04,5.14,2022-02-27
piemonte,2016-12-11,4.94,2022-03-06
piemonte,2016-12-18,6.4,2022-03-13
piemonte,2016-12-25,8.54,2022-03-20
piemonte,2017-01-01,8.08,2022-03-27
piemonte,2017-01-08,8.46,2022-04-03
piemonte,2017-01-15,6.85,2022-04-10
piemonte,2017-01-22,6.04,2022-04-17
piemonte,2017-01-29,6.25,2022-04-24
