origin,target_date,horizon,quantile,value,model
2006-12-10,2007-01-07,4,0.99,1.70849609375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.01,0.0,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.025,0.0,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.05,0.0,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.1,0.0843505859375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.15,0.17926025390624997,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.2,0.274169921875,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.25,0.3160400390625,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.3,0.35791015625,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.35,0.37451171875,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.4,0.39111328125,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.45,0.4229736328125,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.5,0.454833984375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.55,0.5067138671875,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.6,0.55859375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.65,0.598388671875,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.7,0.63818359375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.75,0.705322265625,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.8,0.7724609375,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.85,0.9252929687499998,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.9,1.078125,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.95,1.23095703125,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.975,1.307373046875,Chronos-Bolt-small
2006-12-10,2007-02-04,8,0.99,1.35322265625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.01,0.35600585937499996,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.025,0.3868408203125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.05,0.438232421875,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.1,0.541015625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.15,0.643798828125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.2,0.74658203125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.25,0.807861328125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.3,0.869140625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.35,0.917236328125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.4,0.96533203125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.45,1.018310546875,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.5,1.0712890625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.55,1.12353515625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.6,1.17578125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.65,1.24853515625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.7,1.3212890625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.75,1.408203125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.8,1.4951171875,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.85,1.6899414062499998,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.9,1.884765625,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.95,2.07958984375,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.975,2.177001953125,Chronos-Bolt-small
2007-01-07,2007-01-14,1,0.99,2.23544921875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.01,0.36137695312499996,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.025,0.3914794921875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.05,0.441650390625,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.1,0.5419921875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.15,0.642333984375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.2,0.74267578125,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.25,0.7939453125,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.3,0.84521484375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.35,0.900634765625,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.4,0.9560546875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.45,1.01611328125,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.5,1.076171875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.55,1.15087890625,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.6,1.2255859375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.65,1.3271484375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.7,1.4287109375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.75,1.55712890625,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.8,1.685546875,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.85,1.9863281249999996,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.9,2.287109375,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.95,2.587890625,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.975,2.73828125,Chronos-Bolt-small
2007-01-07,2007-01-21,2,0.99,2.828515625,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.01,0.08498535156249998,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.025,0.13043212890624997,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.05,0.2061767578125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.1,0.357666015625,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.15,0.5091552734375,Chronos-Bolt-small
