model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel
TimesFM,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,11.58770751953125,0.5477075195312509,0.049611188363337944
TimesFM,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,9.77364730834961,0.1436473083496086,0.014916646765276072
TimesFM,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,7.943903923034668,2.0360960769653325,-0.20401764298249822
TimesFM,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,5.885066509246826,0.7349334907531739,-0.11101714361830421
TimesFM,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.326370239257812,0.4563702392578133,0.04198438263641337
TimesFM,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,5.646410942077637,0.49358905792236296,-0.08038909738149234
TimesFM,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.963892936706545,2.3938929367065445,0.25014555242492625
TimesFM,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,10.609724044799805,4.120275955200196,-0.2797200241140662
TimesFM,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,11.746959686279297,2.3130403137207036,-0.1645121133514014
TimesFM,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,10.771377563476562,1.8486224365234367,-0.14648355281485237
TimesFM,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.0947964191436768,0.05479641914367672,0.026860989776312117
TimesFM,2021-2022,2,2022-04-03,2022-04-03,0.0,5.29,5.462667942047119,0.1726679420471191,0.032640442731024406
TimesFM,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,18.82944107055664,3.10944107055664,0.19780159481912468
TimesFM,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,19.8551082611084,1.4051082611083991,0.07615762932836852
TimesFM,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,14.066658020019531,3.307650178453269,-0.19037593558654675
XGBoost,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,3.959984064102173,4.270015935897828,-0.518835472162555
XGBoost,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,7.430151462554932,5.489848537445068,-0.4249108775112282
XGBoost,2010-2011,2,2011-02-06,2011-03-06,4.0,11.04,7.6411871910095215,3.3988128089904777,-0.30786347907522443
XGBoost,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,8.225883483886719,1.404116516113282,-0.1458064918082328
XGBoost,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,9.784110069274902,0.19588993072509808,-0.019628249571653114
XGBoost,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,8.388147354125977,1.7681473541259765,0.26709174533625024
XGBoost,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.0238618850708,0.15386188507080156,0.014154727237424248
XGBoost,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.434307098388672,0.2943070983886722,0.04793275218056551
XGBoost,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.285423278808594,1.7154232788085935,0.1792500813802083
XGBoost,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,10.638572692871094,4.091427307128907,-0.27776152797888026
XGBoost,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,11.460387229919434,2.599612770080567,-0.18489422262308441
XGBoost,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,10.255629539489746,2.364370460510253,-0.18735106660144638
XGBoost,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.6094448566436768,0.5694448566436767,0.27913963560964544
XGBoost,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,7.141512393951416,1.851512393951416,0.35000234290196897
XGBoost,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,12.022177696228027,3.6978223037719733,-0.2352304264485988
XGBoost,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,12.819832801818848,5.630167198181152,-0.30515811372255564
XGBoost,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,16.65454864501953,0.7197595534532688,-0.041426659711063234
ARIMA,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,2.687611908144752,5.542388091855249,-0.673437192205984
ARIMA,2009-2010,4,2009-11-15,2009-11-15,0.0,12.92,4.868279836500368,8.051720163499631,-0.6231981550696309
ARIMA,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,7.900117951943789,3.1398820480562097,-0.28440960580219293
ARIMA,2011-2012,4,2012-02-05,2012-02-19,2.0,9.63,8.342624817476516,1.2873751825234852,-0.13368381957668588
ARIMA,2012-2013,4,2013-02-10,2013-02-17,1.0,9.98,5.581414461159234,4.398585538840766,-0.4407400339519806
ARIMA,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,4.309488642327194,2.310511357672806,-0.3490198425487622
ARIMA,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,10.11783848408282,0.7521615159171784,-0.06919609162071559
ARIMA,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,5.109305332644054,1.030694667355946,-0.16786558100259708
ARIMA,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,9.755431824570907,0.185431824570907,0.01937636620385653
ARIMA,2017-2018,4,2018-01-14,2018-01-21,1.0,14.73,9.376265327304708,5.353734672695293,-0.3634578868089133
ARIMA,2018-2019,4,2019-02-03,2019-02-17,2.0,14.06,10.299323578896544,3.7606764211034562,-0.26747342966596416
ARIMA,2019-2020,4,2020-02-02,2020-02-16,2.0,12.62,8.15728275096503,4.46271724903497,-0.3536226029346252
ARIMA,2020-2021,4,2020-11-08,2020-11-22,2.0,2.04,2.708706268395196,0.6687062683951961,0.327797190389802
ARIMA,2021-2022,4,2022-04-03,2022-04-17,2.0,5.29,5.133598156771696,0.15640184322830386,-0.029565565827656685
ARIMA,2022-2023,4,2022-12-04,2022-12-25,3.0,15.72,13.636723649883423,2.083276350116577,-0.1325239408471105
ARIMA,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,16.62611038851364,1.8238896114863579,-0.09885580550061561
ARIMA,2024-2025,4,2025-01-26,2025-02-16,3.0,17.3743081984728,12.638324769747642,4.735983428725158,-0.27258543906464433
CatBoost,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,2.58842937688834,5.64157062311166,-0.6854885325773584
CatBoost,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,5.078169026849069,7.841830973150931,-0.6069528616989885
CatBoost,2010-2011,4,2011-02-06,2011-01-23,-2.0,11.04,7.552743240715056,3.487256759284943,-0.31587470645696947
CatBoost,2011-2012,4,2012-02-05,2012-01-22,-2.0,9.63,5.904477626571484,3.725522373428517,-0.38686629007565076
CatBoost,2012-2013,4,2013-02-10,2013-02-17,1.0,9.98,7.271594546884598,2.708405453115402,-0.271383311935411
CatBoost,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,9.405878921336624,2.785878921336624,0.42082763162184655
CatBoost,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,8.091751185407087,2.778248814592912,-0.25558866739585206
CatBoost,2015-2016,4,2016-02-28,2016-02-14,-2.0,6.14,5.693018388119956,0.4469816118800436,-0.0727983081237856
CatBoost,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,8.682355557988375,0.8876444420116254,-0.09275281525722313
CatBoost,2017-2018,4,2018-01-14,2018-01-21,1.0,14.73,6.171567884419616,8.558432115580384,-0.5810205102227008
CatBoost,2018-2019,4,2019-02-03,2018-12-23,-6.0,14.06,6.115026169487573,7.944973830512428,-0.5650763748586364
CatBoost,2019-2020,4,2020-02-02,2020-01-19,-2.0,12.62,7.212186934731632,5.407813065268368,-0.4285113363921052
CatBoost,2020-2021,4,2020-11-08,2020-11-22,2.0,2.04,4.644668210885303,2.604668210885303,1.2767981425908348
CatBoost,2021-2022,4,2022-04-03,2021-12-26,-14.0,5.29,10.428185878973336,5.138185878973336,0.971301678444865
CatBoost,2022-2023,4,2022-12-04,2022-12-25,3.0,15.72,8.572523968423166,7.147476031576835,-0.4546740478102312
CatBoost,2023-2024,4,2023-12-31,2024-02-18,7.0,18.45,14.079665250594356,4.370334749405643,-0.2368745121629075
CatBoost,2024-2025,4,2025-01-26,2025-02-16,3.0,17.3743081984728,14.525606743709629,2.8487014547631713,-0.16396056880201837
Chronos-Bolt-small,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,3.03515625,5.19484375,-0.6312082320777643
Chronos-Bolt-small,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,12.2109375,0.7090624999999999,-0.05488099845201238
Chronos-Bolt-small,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,7.8359375,3.204062499999999,-0.2902230525362318
Chronos-Bolt-small,2011-2012,4,2012-02-05,2012-01-22,-2.0,9.63,5.68359375,3.946406250000001,-0.40980334890965736
Chronos-Bolt-small,2012-2013,4,2013-02-10,2013-02-17,1.0,9.98,9.6328125,0.3471875000000004,-0.03478832665330665
Chronos-Bolt-small,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,5.91796875,0.7020312500000001,-0.10604701661631422
Chronos-Bolt-small,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,11.9140625,1.0440625000000008,0.09604990800367993
Chronos-Bolt-small,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,7.6015625,1.4615625000000003,0.23803949511400657
Chronos-Bolt-small,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,8.890625,0.6793750000000003,-0.07099007314524558
Chronos-Bolt-small,2017-2018,4,2018-01-14,2018-01-21,1.0,14.73,10.015625,4.714375,-0.32005261371350985
Chronos-Bolt-small,2018-2019,4,2019-02-03,2019-02-17,2.0,14.06,8.515625,5.5443750000000005,-0.3943367709815078
Chronos-Bolt-small,2019-2020,4,2020-02-02,2020-01-19,-2.0,12.62,12.1875,0.4324999999999992,-0.03427099841521389
Chronos-Bolt-small,2020-2021,4,2020-11-08,2021-01-17,10.0,2.04,7.03125,4.99125,2.4466911764705883
Chronos-Bolt-small,2021-2022,4,2022-04-03,2022-04-17,2.0,5.29,6.2109375,0.9209375,0.17409026465028354
Chronos-Bolt-small,2022-2023,4,2022-12-04,2022-12-25,3.0,15.72,12.140625,3.5793750000000006,-0.22769561068702293
Chronos-Bolt-small,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,17.0625,1.3874999999999993,-0.07520325203252029
Chronos-Bolt-small,2024-2025,4,2025-01-26,2024-12-22,-5.0,17.3743081984728,13.9609375,3.4133706984728,-0.19646081210720293
Chronos-Small,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,2.373345136642456,5.856654863357544,-0.7116227051467247
Chronos-Small,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,13.004334449768066,0.08433444976806648,0.0065274341925748046
Chronos-Small,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,10.338515281677246,0.701484718322753,-0.06354028245677111
Chronos-Small,2011-2012,4,2012-02-05,2012-02-19,2.0,9.63,12.409479141235352,2.779479141235351,0.2886271174699222
Chronos-Small,2012-2013,4,2013-02-10,2013-01-20,-3.0,9.98,7.152039051055908,2.8279609489440922,-0.2833628205354802
Chronos-Small,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,8.969976425170898,2.3499764251708983,0.35498133310738644
Chronos-Small,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,9.22543716430664,1.6445628356933586,-0.1512937291346236
Chronos-Small,2015-2016,4,2016-02-28,2016-01-17,-6.0,6.14,5.250245571136475,0.8897544288635251,-0.14491114476604644
Chronos-Small,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,11.281685829162598,1.7116858291625974,0.1788595432771784
Chronos-Small,2017-2018,4,2018-01-14,2018-01-21,1.0,14.73,9.241636276245115,5.488363723754885,-0.3725976730315604
Chronos-Small,2018-2019,4,2019-02-03,2019-02-17,2.0,14.06,11.708854675292969,2.3511453247070317,-0.16722228482980311
Chronos-Small,2019-2020,4,2020-02-02,2020-02-16,2.0,12.62,12.40741729736328,0.21258270263671974,-0.016844905121768602
Chronos-Small,2020-2021,4,2020-11-08,2021-01-17,10.0,2.04,3.672821521759033,1.6328215217590332,0.8004027067446241
Chronos-Small,2021-2022,4,2022-04-03,2022-04-17,2.0,5.29,6.057403564453125,0.767403564453125,0.14506683638055293
Chronos-Small,2022-2023,4,2022-12-04,2022-12-25,3.0,15.72,11.476932525634766,4.243067474365235,-0.2699152337382465
Chronos-Small,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,14.313328742980955,4.136671257019044,-0.22420982422867447
Chronos-Small,2024-2025,4,2025-01-26,2024-12-22,-5.0,17.3743081984728,14.20428466796875,3.17002353050405,-0.18245466203843988
Chronos-V2,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,2.158203125,6.071796875,-0.737763897326853
Chronos-V2,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,7.35546875,5.56453125,-0.43069127321981426
Chronos-V2,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,6.87890625,4.161093749999999,-0.3769106657608695
Chronos-V2,2011-2012,4,2012-02-05,2012-02-19,2.0,9.63,8.40625,1.2237500000000008,-0.1270768431983386
Chronos-V2,2012-2013,4,2013-02-10,2013-01-20,-3.0,9.98,5.296875,4.683125,-0.46925100200400804
Chronos-V2,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,5.8359375,0.7840625000000001,-0.11843844410876134
Chronos-V2,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,8.8359375,2.034062499999999,-0.18712626494940196
Chronos-V2,2015-2016,4,2016-02-28,2016-04-10,6.0,6.14,4.68359375,1.4564062499999997,-0.2371997149837133
Chronos-V2,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,12.3828125,2.8128124999999997,0.29391980146290486
Chronos-V2,2017-2018,4,2018-01-14,2018-01-21,1.0,14.73,9.8515625,4.8784375,-0.3311905974202308
Chronos-V2,2018-2019,4,2019-02-03,2019-02-17,2.0,14.06,9.5234375,4.5365625000000005,-0.3226573613086771
Chronos-V2,2019-2020,4,2020-02-02,2020-02-16,2.0,12.62,9.4140625,3.205937499999999,-0.2540362519809825
Chronos-V2,2020-2021,4,2020-11-08,2020-11-22,2.0,2.04,3.48046875,1.44046875,0.7061121323529411
Chronos-V2,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,7.0546875,1.7646875,0.3335893194706994
Chronos-V2,2022-2023,4,2022-12-04,2022-12-25,3.0,15.72,15.1015625,0.6184375000000006,-0.03934080788804075
Chronos-V2,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,18.859375,0.4093750000000007,0.022188346883468876
Chronos-V2,2024-2025,4,2025-01-26,2024-12-22,-5.0,17.3743081984728,13.78125,3.5930581984728,-0.20680295050761385
Drift,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,6.801025641025641,1.4289743589743598,-0.1736299342617691
Drift,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,13.212093023255814,0.29209302325581454,0.022607819137446947
Drift,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,8.35076923076923,2.68923076923077,-0.24358974358974367
Drift,2011-2012,4,2012-02-05,2012-03-18,6.0,9.63,7.242833333333333,2.387166666666668,-0.24788854274835598
Drift,2012-2013,4,2013-02-10,2013-03-17,5.0,9.98,9.849552238805972,0.1304477611940289,-0.013070917955313517
Drift,2013-2014,4,2014-02-09,2014-03-16,5.0,6.62,6.299189189189189,0.3208108108108112,-0.0484608475545032
Drift,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,9.04725,1.8227499999999992,-0.167686292548298
Drift,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,6.124772727272727,0.015227272727273089,-0.002480011844832751
Drift,2016-2017,4,2017-01-01,2017-02-19,7.0,9.57,7.687127659574468,1.882872340425532,-0.1967473709953534
Drift,2017-2018,4,2018-01-14,2018-02-18,5.0,14.73,14.003762376237622,0.726237623762378,-0.0493033010021981
Drift,2018-2019,4,2019-02-03,2019-03-17,6.0,14.06,11.299449541284403,2.7605504587155973,-0.1963407154136271
Drift,2019-2020,4,2020-02-02,2020-03-15,6.0,12.62,10.809310344827589,1.8106896551724105,-0.14347778567134792
Drift,2020-2021,4,2020-11-08,2020-12-20,6.0,2.04,1.8523333333333327,0.18766666666666731,-0.0919934640522879
Drift,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,4.7540625,0.5359375000000002,-0.1013114366729679
Drift,2022-2023,4,2022-12-04,2023-01-22,7.0,15.72,14.13125925925926,1.5887407407407412,-0.1010649326170955
Drift,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,18.33570422535212,0.11429577464787855,-0.006194892934844366
Drift,2024-2025,4,2025-01-26,2025-02-16,3.0,17.3743081984728,16.15576727122622,1.218540927246579,-0.07013464440291721
ETS,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,6.824058842427032,1.4059411575729683,-0.17083124636366565
ETS,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,13.180514685264797,0.2605146852647966,0.020163675330092615
ETS,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,8.45682365522614,2.583176344773859,-0.23398336456284957
ETS,2011-2012,4,2012-02-05,2012-03-18,6.0,9.63,7.380014689404133,2.249985310595868,-0.2336433344336311
ETS,2012-2013,4,2013-02-10,2013-03-17,5.0,9.98,9.95432343041568,0.025676569584319964,-0.0025728025635591146
ETS,2013-2014,4,2014-02-09,2014-03-16,5.0,6.62,6.460633400845493,0.1593665991545068,-0.024073504404004048
ETS,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,9.179330201254611,1.6906697987453878,-0.15553540006857294
ETS,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,6.298766569158525,0.1587665691585256,0.02585774741995531
ETS,2016-2017,4,2017-01-01,2017-02-19,7.0,9.57,7.854423491795804,1.7155765082041965,-0.1792660928113058
ETS,2017-2018,4,2018-01-14,2018-02-18,5.0,14.73,14.116852116091366,0.6131478839086348,-0.04162578981049795
ETS,2018-2019,4,2019-02-03,2019-03-17,6.0,14.06,11.448161160955811,2.6118388390441893,-0.18576378656075315
ETS,2019-2020,4,2020-02-02,2020-03-15,6.0,12.62,10.96954531459196,1.6504546854080395,-0.13078087840000313
ETS,2020-2021,4,2020-11-08,2020-12-20,6.0,2.04,2.130143118854664,0.09014311885466375,0.04418780336012929
ETS,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,5.025553322677262,0.26444667732273786,-0.049989920098816226
ETS,2022-2023,4,2022-12-04,2023-01-22,7.0,15.72,14.344084995177177,1.375915004822824,-0.08752639979788956
ETS,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,18.531181050061345,0.08118105006134613,0.0044000569138940996
ETS,2024-2025,4,2025-01-26,2025-02-16,3.0,17.3743081984728,16.379065084770787,0.9952431137020135,-0.05728245995944145
LightGBM,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,3.316344082939459,4.913655917060542,-0.5970420312345737
LightGBM,2009-2010,4,2009-11-15,2010-03-07,16.0,12.92,8.465897985383139,4.454102014616861,-0.3447447379734413
LightGBM,2010-2011,4,2011-02-06,2011-03-20,6.0,11.04,8.527995526810859,2.5120044731891404,-0.22753663706423374
LightGBM,2011-2012,4,2012-02-05,2012-02-19,2.0,9.63,6.730238628680747,2.8997613713192534,-0.3011174840414593
LightGBM,2012-2013,4,2013-02-10,2013-04-14,9.0,9.98,11.29652470687193,1.3165247068719292,0.13191630329378048
LightGBM,2013-2014,4,2014-02-09,2014-02-16,1.0,6.62,9.024243624227616,2.4042436242276155,0.36317879520054613
LightGBM,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,8.985362702989844,1.8846372970101548,-0.17337969613708878
LightGBM,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,5.322724590870527,0.8172754091294729,-0.1331067441578946
LightGBM,2016-2017,4,2017-01-01,2017-01-22,3.0,9.57,8.739525916420124,0.8304740835798761,-0.08677890110552519
LightGBM,2017-2018,4,2018-01-14,2018-02-18,5.0,14.73,10.321615992391148,4.408384007608852,-0.29927929447446383
LightGBM,2018-2019,4,2019-02-03,2019-03-17,6.0,14.06,10.608431666865233,3.4515683331347677,-0.24548850164543154
LightGBM,2019-2020,4,2020-02-02,2020-02-16,2.0,12.62,5.460543420310164,7.159456579689835,-0.5673103470435686
LightGBM,2020-2021,4,2020-11-08,2020-11-22,2.0,2.04,6.584808237929294,4.544808237929294,2.227847175455536
LightGBM,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,11.234555940108509,5.944555940108509,1.1237345822511358
LightGBM,2022-2023,4,2022-12-04,2023-01-22,7.0,15.72,12.7854144419433,2.9345855580567015,-0.186678470614294
LightGBM,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,13.860498203214776,4.589501796785223,-0.2487534849206083
LightGBM,2024-2025,4,2025-01-26,2025-01-19,-1.0,17.3743081984728,15.581465023183585,1.7928431752892156,-0.10318932729919032
MovingAverage,2008-2009,4,2009-01-25,2009-04-05,10.0,8.23,2.73,5.5,-0.6682867557715674
MovingAverage,2009-2010,4,2009-11-15,2010-01-10,8.0,12.92,3.7125,9.2075,-0.7126547987616099
MovingAverage,2010-2011,4,2011-02-06,2011-04-17,10.0,11.04,3.5955769230769223,7.444423076923076,-0.6743136845039019
MovingAverage,2011-2012,4,2012-02-05,2011-10-30,-14.0,9.63,3.613653846153845,6.016346153846156,-0.6247503794232768
MovingAverage,2012-2013,4,2013-02-10,2012-10-28,-15.0,9.98,3.4180769230769235,6.561923076923077,-0.6575073223369816
MovingAverage,2013-2014,4,2014-02-09,2013-10-27,-15.0,6.62,3.4967307692307696,3.1232692307692305,-0.47179293516151516
MovingAverage,2014-2015,4,2015-01-25,2014-10-26,-13.0,10.87,3.37423076923077,7.495769230769229,-0.689583185903333
MovingAverage,2015-2016,4,2016-02-28,2015-10-25,-18.0,6.14,3.397884615384615,2.7421153846153845,-0.44659859684289654
MovingAverage,2016-2017,4,2017-01-01,2016-11-27,-5.0,9.57,3.480769230769232,6.089230769230769,-0.6362832569729121
MovingAverage,2017-2018,4,2018-01-14,2018-04-15,13.0,14.73,4.387307692307693,10.342692307692307,-0.7021515483837275
MovingAverage,2018-2019,4,2019-02-03,2019-04-14,10.0,14.06,5.14173076923077,8.91826923076923,-0.6343007987744829
MovingAverage,2019-2020,4,2020-02-02,2019-10-27,-14.0,12.62,5.256153846153846,7.363846153846153,-0.5835060343776667
MovingAverage,2020-2021,4,2020-11-08,2020-10-25,-2.0,2.04,4.945192307692308,2.9051923076923076,1.4241138763197587
MovingAverage,2021-2022,4,2022-04-03,2021-12-26,-14.0,5.29,3.1646153846153853,2.1253846153846148,-0.4017740293732731
MovingAverage,2022-2023,4,2022-12-04,2023-04-16,19.0,15.72,6.180192307692309,9.539807692307692,-0.6068579956938734
MovingAverage,2023-2024,4,2023-12-31,2024-04-14,15.0,18.45,8.902884615384615,9.547115384615385,-0.5174588284344382
MovingAverage,2024-2025,4,2025-01-26,2025-03-16,7.0,17.3743081984728,9.062841543049466,8.311466655423335,-0.4783768401296065
Naive,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,6.64,1.5900000000000007,-0.19319562575941684
Naive,2009-2010,4,2009-11-15,2009-12-13,4.0,12.92,12.92,0.0,0.0
Naive,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,8.2,2.84,-0.25724637681159424
Naive,2011-2012,4,2012-02-05,2012-03-18,6.0,9.63,7.13,2.500000000000001,-0.2596053997923157
Naive,2012-2013,4,2013-02-10,2013-03-17,5.0,9.98,9.71,0.2699999999999996,-0.027054108216432823
Naive,2013-2014,4,2014-02-09,2014-03-16,5.0,6.62,6.22,0.40000000000000036,-0.06042296072507558
Naive,2014-2015,4,2015-01-25,2015-02-15,3.0,10.87,8.94,1.9299999999999997,-0.17755289788408463
Naive,2015-2016,4,2016-02-28,2016-03-13,2.0,6.14,6.06,0.08000000000000007,-0.013029315960912065
Naive,2016-2017,4,2017-01-01,2017-02-19,7.0,9.57,7.61,1.96,-0.20480668756530823
Naive,2017-2018,4,2018-01-14,2018-02-18,5.0,14.73,13.87,0.8600000000000012,-0.05838424983027842
Naive,2018-2019,4,2019-02-03,2019-03-17,6.0,14.06,11.2,2.860000000000001,-0.2034139402560456
Naive,2019-2020,4,2020-02-02,2020-03-15,6.0,12.62,10.72,1.8999999999999986,-0.15055467511885884
Naive,2020-2021,4,2020-11-08,2020-12-20,6.0,2.04,1.84,0.19999999999999996,-0.09803921568627448
Naive,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,4.72,0.5700000000000003,-0.10775047258979212
Naive,2022-2023,4,2022-12-04,2023-01-22,7.0,15.72,14.03,1.6900000000000013,-0.10750636132315529
Naive,2023-2024,4,2023-12-31,2024-01-21,3.0,18.45,18.21,0.23999999999999844,-0.013008130081300728
Naive,2024-2025,4,2025-01-26,2025-02-16,3.0,17.3743081984728,16.0511595409532,1.3231486575195994,-0.07615547292040693
Prophet,2008-2009,4,2009-01-25,2009-04-05,10.0,8.23,0.2387438045429307,7.99125619545707,-0.970991032254808
Prophet,2009-2010,4,2009-11-15,2010-01-10,8.0,12.92,4.642824423897411,8.27717557610259,-0.6406482644042252
Prophet,2010-2011,4,2011-02-06,2010-12-26,-6.0,11.04,6.973013036615946,4.066986963384053,-0.3683865003065266
Prophet,2011-2012,4,2012-02-05,2011-10-30,-14.0,9.63,5.764421138630985,3.8655788613690154,-0.401410058293771
Prophet,2012-2013,4,2013-02-10,2012-11-25,-11.0,9.98,6.186129856632615,3.7938701433673856,-0.3801473089546478
Prophet,2013-2014,4,2014-02-09,2013-10-27,-15.0,6.62,3.958501358608657,2.661498641391343,-0.4020390696965775
Prophet,2014-2015,4,2015-01-25,2014-10-26,-13.0,10.87,5.539548111014774,5.330451888985225,-0.4903819585083004
Prophet,2015-2016,4,2016-02-28,2016-04-10,6.0,6.14,4.758386013935356,1.381613986064644,-0.22501856450564234
Prophet,2016-2017,4,2017-01-01,2016-10-30,-9.0,9.57,4.790867600370783,4.779132399629217,-0.49938687561433825
Prophet,2017-2018,4,2018-01-14,2018-04-15,13.0,14.73,4.791291487809082,9.938708512190917,-0.674725628797754
Prophet,2018-2019,4,2019-02-03,2018-11-25,-10.0,14.06,4.677981648376997,9.382018351623003,-0.6672843777825749
Prophet,2019-2020,4,2020-02-02,2020-01-19,-2.0,12.62,4.752860896945075,7.8671391030549245,-0.6233866167238451
Prophet,2020-2021,4,2020-11-08,2020-12-20,6.0,2.04,5.447459313330873,3.4074593133308726,1.6703231928092512
Prophet,2021-2022,4,2022-04-03,2022-01-23,-10.0,5.29,5.449375470699233,0.1593754706992332,0.030127688222917427
Prophet,2022-2023,4,2022-12-04,2022-11-27,-1.0,15.72,4.548509254772574,11.171490745227427,-0.7106546275589966
Prophet,2023-2024,4,2023-12-31,2024-04-14,15.0,18.45,6.886638854634953,11.563361145365047,-0.6267404414832004
Prophet,2024-2025,4,2025-01-26,2024-10-27,-13.0,17.3743081984728,8.035633032681258,9.338675165791543,-0.5374991084026247
Ridge,2008-2009,4,2009-01-25,2009-03-08,6.0,8.23,2.0413210491833347,6.188678950816666,-0.7519658506460104
Ridge,2009-2010,4,2009-11-15,2010-01-10,8.0,12.92,7.825312111000849,5.094687888999151,-0.39432568800303025
Ridge,2010-2011,4,2011-02-06,2011-02-20,2.0,11.04,6.726705520667272,4.313294479332727,-0.3906969637076746
Ridge,2011-2012,4,2012-02-05,2012-02-19,2.0,9.63,7.239505805970952,2.390494194029049,-0.24823408037684827
Ridge,2012-2013,4,2013-02-10,2013-02-17,1.0,9.98,5.732847854810537,4.247152145189464,-0.4255663472133731
