origin,target_date,horizon,quantile,value,model
2007-01-07,2007-03-04,8,0.95,5.562228,TimeGPT
2007-01-07,2007-03-04,8,0.975,6.7943225,TimeGPT
2007-01-07,2007-03-04,8,0.99,7.533579,TimeGPT
2007-02-04,2007-02-11,1,0.01,10.414004,TimeGPT
2007-02-04,2007-02-11,1,0.025,10.429584,TimeGPT
2007-02-04,2007-02-11,1,0.05,10.455548,TimeGPT
2007-02-04,2007-02-11,1,0.1,10.504997,TimeGPT
2007-02-04,2007-02-11,1,0.15,10.565674,TimeGPT
2007-02-04,2007-02-11,1,0.2,10.651286,TimeGPT
2007-02-04,2007-02-11,1,0.25,10.774963,TimeGPT
2007-02-04,2007-02-11,1,0.3,10.854525,TimeGPT
2007-02-04,2007-02-11,1,0.35,10.904997,TimeGPT
2007-02-04,2007-02-11,1,0.4,10.941403,TimeGPT
2007-02-04,2007-02-11,1,0.45,10.993482,TimeGPT
2007-02-04,2007-02-11,1,0.5,11.018155,TimeGPT
2007-02-04,2007-02-11,1,0.55,11.042829,TimeGPT
2007-02-04,2007-02-11,1,0.6,11.094907,TimeGPT
2007-02-04,2007-02-11,1,0.65,11.131313,TimeGPT
2007-02-04,2007-02-11,1,0.7,11.181786,TimeGPT
2007-02-04,2007-02-11,1,0.75,11.261347,TimeGPT
2007-02-04,2007-02-11,1,0.8,11.385024,TimeGPT
2007-02-04,2007-02-11,1,0.85,11.470636,TimeGPT
2007-02-04,2007-02-11,1,0.9,11.531313,TimeGPT
2007-02-04,2007-02-11,1,0.95,11.580762,TimeGPT
2007-02-04,2007-02-11,1,0.975,11.606727,TimeGPT
2007-02-04,2007-02-11,1,0.99,11.622306,TimeGPT
2007-02-04,2007-02-18,2,0.01,8.684888,TimeGPT
2007-02-04,2007-02-18,2,0.025,8.821033,TimeGPT
2007-02-04,2007-02-18,2,0.05,9.047941,TimeGPT
2007-02-04,2007-02-18,2,0.1,9.2320595,TimeGPT
2007-02-04,2007-02-18,2,0.15,9.29258,TimeGPT
2007-02-04,2007-02-18,2,0.2,9.375603,TimeGPT
2007-02-04,2007-02-18,2,0.25,9.595817,TimeGPT
2007-02-04,2007-02-18,2,0.3,9.681114,TimeGPT
2007-02-04,2007-02-18,2,0.35,9.706999,TimeGPT
2007-02-04,2007-02-18,2,0.4,9.74897,TimeGPT
2007-02-04,2007-02-18,2,0.45,9.868348,TimeGPT
2007-02-04,2007-02-18,2,0.5,9.971562,TimeGPT
2007-02-04,2007-02-18,2,0.55,10.074777,TimeGPT
2007-02-04,2007-02-18,2,0.6,10.194155,TimeGPT
2007-02-04,2007-02-18,2,0.65,10.236126,TimeGPT
2007-02-04,2007-02-18,2,0.7,10.262011,TimeGPT
2007-02-04,2007-02-18,2,0.75,10.347308,TimeGPT
2007-02-04,2007-02-18,2,0.8,10.567522,TimeGPT
2007-02-04,2007-02-18,2,0.85,10.650545,TimeGPT
2007-02-04,2007-02-18,2,0.9,10.711065,TimeGPT
2007-02-04,2007-02-18,2,0.95,10.895184,TimeGPT
2007-02-04,2007-02-18,2,0.975,11.122092,TimeGPT
2007-02-04,2007-02-18,2,0.99,11.258237,TimeGPT
2007-02-04,2007-03-04,4,0.01,6.3607073,TimeGPT
2007-02-04,2007-03-04,4,0.025,6.4076834,TimeGPT
2007-02-04,2007-03-04,4,0.05,6.4859776,TimeGPT
2007-02-04,2007-03-04,4,0.1,6.9646153,TimeGPT
2007-02-04,2007-03-04,4,0.15,7.4010086,TimeGPT
2007-02-04,2007-03-04,4,0.2,7.430863,TimeGPT
2007-02-04,2007-03-04,4,0.25,7.570138,TimeGPT
2007-02-04,2007-03-04,4,0.3,7.717437,TimeGPT
2007-02-04,2007-03-04,4,0.35,7.83337,TimeGPT
2007-02-04,2007-03-04,4,0.4,7.8785515,TimeGPT
