model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
XGBoost,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,6.962773323059082,5.377226676940918,-0.43575580850412626,lazio
XGBoost,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,11.778535842895508,4.701464157104493,-0.28528301924177746,lazio
XGBoost,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,11.155256271362305,4.969467653818995,-0.30818931703124464,lazio
ARIMA,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,9.72476163634918,7.065238363650819,-0.42080037901434303,lazio
ARIMA,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,7.398240383360887,6.9417596166391125,-0.48408365527469405,lazio
ARIMA,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,13.289512865154563,3.870487134845437,-0.22555286333598115,lazio
ARIMA,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,1.883565305429033,0.3735653054290331,0.24739424200598217,lazio
ARIMA,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.217257057901994,0.017257057901994166,0.004108823309998611,lazio
ARIMA,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,9.07225180182745,3.2677481981725496,-0.2648094163835129,lazio
ARIMA,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,16.778123487530593,0.29812348753059226,0.018090017447244675,lazio
ARIMA,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,15.200051119682051,0.9246728054992488,-0.05734503175308486,lazio
CatBoost,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,9.41704275233182,7.372957247668179,-0.43912788848529954,lazio
CatBoost,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,7.365664463953024,6.974335536046976,-0.4863553372417696,lazio
CatBoost,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,11.668628443597594,5.491371556402406,-0.32000999745934766,lazio
CatBoost,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,3.006414191663174,1.4964141916631741,0.9910027759358769,lazio
CatBoost,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,5.087028705910043,0.8870287059100432,0.21119731093096267,lazio
CatBoost,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,8.648026517303036,3.691973482696964,-0.2991874783384898,lazio
CatBoost,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,12.149090954685292,4.3309090453147085,-0.26279787896327117,lazio
CatBoost,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,14.002289000715566,2.1224349244657343,-0.13162612484491704,lazio
Chronos-Bolt-small,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,10.039697647094728,6.750302352905271,-0.40204302280555515,lazio
Chronos-Bolt-small,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,7.07395601272583,7.26604398727417,-0.506697628122327,lazio
Chronos-Bolt-small,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,14.372177124023438,2.7878228759765626,-0.16246054055807474,lazio
